date,id,content,user,place_id,reply_count,like_count,retweet_count,retweeted_tweet
2019-02-12 16:00:00+00:00,1095351824700321793,"This will be historic.
We stand with you @Strike4Youth 💪

#YouthStrike4Climate 
#Youth4Climate 
#FridaysForFuture
#ClimateJustice

https://t.co/zn4tfpJQd5",TheGreenParty,,18,992,383,
2019-02-10 15:00:48+00:00,1094612151598280709,"The youth are rising. And the fossil fuel industry should be afraid. Very afraid. 

#FridaysForFuture 

https://t.co/LvE4ze5NZw",Greenpeace,,26,624,271,
2019-02-10 13:53:25+00:00,1094595194639536129,"Just uploaded a new instagram story of all the strikes I could find from the last week.
#FridaysForFuture #ClimateStrike #SchoolStrike4Climate https://t.co/NQyYoC90ml",GretaThunberg,,225,9192,2665,
2019-02-10 11:43:15+00:00,1094562437305696257,"Not a threat. A promise. #FridaysForFuture 
https://t.co/ZcQxmSpuG9",GeorgeMonbiot,,10,516,169,
2019-02-10 09:09:40+00:00,1094523786588753920,"Thanks to the comprehensive failure by the media, politics and power in general to attend to our existential crisis, it's left to the young people betrayed by this system to take a stand. The rest of us must rise in solidarity with them. #fridaysforfuture #SchoolStrike4Climate",GeorgeMonbiot,,8,394,137,
2019-02-09 13:22:37+00:00,1094225055603716096,"We are growing!!!!
*38* cities and towns across the UK striking with us on 15th February!!!!

Want to strike but not on the list yet? Get in touch - we can support you! https://t.co/jkUbyzscHA

#YouthStrike4Climate 
#Youth4Climate 
#FridaysForFuture
#ClimateJustice https://t.co/CNvt7ODuJQ",Strike4Youth,,21,329,238,
2019-02-08 15:36:22+00:00,1093896325266055168,"Dear @GretaThunberg, this was happening today in #Vienna. You are inspiring so many young people to stand up for their future. Thank you! 🙂❤️ #fridaysforfuture #schoolstrike4climate https://t.co/QN7DhoVRxs",global2000,"Place(id='9f659d51e5c5deae', fullName='Vienna, Austria', name='Vienna', type='city', country='Austria', countryCode='AT')",5,867,250,
2019-02-08 14:13:29+00:00,1093875466979762178,They are back again. Standing outside Dail Eireann demanding #climateaction #climatestrike #fridaysforfuture https://t.co/kG78vLDYdd,EamonRyan,,59,1921,400,
2019-02-08 14:01:06+00:00,1093872352629350400,"90+ passionate people standing for #climateaction outside the Dail in Dublin today

Inspiration and hope, from young and old.

Gathering in Cork and Maymooth too. Nationwide on 15th March

#FridaysForFuture #ClimateStrike Inspired by @GretaThunberg 

@gold_lgold
@350 
@rtenews https://t.co/0G3rfIemZa",jimmerz50,,8,672,137,
2019-02-08 13:36:44+00:00,1093866217994153984,"People of Maynooth, Ireland coming out in force for #ClimateAction #ClimateStrike #FridaysForFuture 

Inspired by @GretaThunberg @HollyWildChild
@AlexandriaV2005
@saoi4climate
@lillyspickup

Listen up @campaignforleo @RichardbrutonTD comminuties are rising! https://t.co/ew9Ipq8TW3",gold_lgold,,8,609,148,
2019-02-08 07:26:12+00:00,1093772972517658624,"School strike week 25.
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/Qq13Yf1i9q",GretaThunberg,,144,7292,1517,
2019-02-08 02:23:46+00:00,1093696862023024640,"Never overlook the power of 1! @GretaThunberg sat solo too, and that is how this all began.

@vanessadantes1 has been striking (mostly) solo for the past 4 Fridays. Today, she shared #schoolstrike4climate with 20 at Kampala Intl. Uni.

Where will YOU bring #FridaysForFuture?",firstarai,,6,757,207,
2019-02-07 20:44:07+00:00,1093611384611442688,"These kids are so inspiring! Over 10 000 schoolchildren on strike today in The Hague! Tens of thousands more in Belgium!

Time for a #GreenNewDeal to address the #climate crisis.

#climatestrike #fridaysforfuture #cdnpoli #climate #energy #PanelsNotPipelines via @rlyleung https://t.co/wuBkPGpQrP",MikeHudema,,51,2070,895,
2019-02-07 18:19:01+00:00,1093574871483904002,"Over 10 000 schoolchildren on strike today in The Hague! And tens of thousands in Belgium! School strike tomorrow as usual.
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/P5T7yg2DN0",GretaThunberg,,331,16368,5214,
2019-02-07 15:24:19+00:00,1093530907129061376,"Really inspiring! The students' #ClimateStrike is spreading!

10,000 marching in The Hague calling for #ClimateActionNow  🌍🌡️

#Youth4Climate #FridaysForFuture https://t.co/a4oVsC6RVH",GreenpeaceEU,,30,2307,814,
2019-02-07 12:29:29+00:00,1093486906963316742,"Thousands of school students gather in The Hague, as the #climatestrike reaches the Netherlands. (via @ConnyCulemborg) #FridaysForFuture #schoolstrike #klimaatspijbelaars https://t.co/1ZWXCmAUx1",wewyk,,4,452,161,
2019-02-06 06:20:16+00:00,1093031603205488641,"”Belgian minister resigns over school-strike conspiracy claims”
#schoolstrike4climate #ClimateStrike #FridaysForFuture https://t.co/jtQTshWWAb",GretaThunberg,,70,2812,928,
2019-02-05 23:41:42+00:00,1092931302620188673,"I asked my 10-year-old son Zane why he school strikes for climate. Here's what he wrote. I changed two spelling mistakes, nothing else. #FridaysForFuture #ZaneForPresident https://t.co/MkZq265r2E",ClimateHuman,,63,2268,966,
2019-02-04 18:28:39+00:00,1092490132970704896,"As Scotland oil&amp;gas industry seeks UK support to drain the UK Continental Shelf over the next 30 years, #schoolstrike4climate Scotland is on the rise. 

Will you join @HollyWildChild for a UK-wide climate strike on Feb 15?

#FridaysForFuture #schoolstrike @GretaThunberg",firstarai,,7,626,232,
2019-02-03 22:19:47+00:00,1092185912119676928,"My little sister @havenruthie is spearheading the @climatestrikeUS movement.

We American kids are joining @GretaThunberg and the #FridaysForFuture movement! 

Why? Because #ThisIsZeroHour to act on climate.

ORGANIZE YOUR OWN #CLIMATESTRIKE HERE: 

https://t.co/uJIRyvSS6C https://t.co/eyXiy301fJ",Jamie_Margolin,,6,604,212,
2019-02-03 12:13:42+00:00,1092033384795308034,"@GretaThunberg I participated in a phone-meeting with Greta, Bo and others in June 2018. 
After a while Greta concluded: ""You are not radical enough. I have to do something myself."" and then she hung up. 
She went on to do her thing, her way. For that I am very grateful. #FridaysForFuture",MartinHedberg,,33,2091,233,
2019-02-02 14:51:07+00:00,1091710612831432706,"Recently I’ve seen many rumors and lies circulating about me. And enormous amounts of hate.
So I’ve written a text to make some things clear about my school strike. 
#climatestrike #fridaysforfuture #schoolstrike4climate https://t.co/4jsklH2PaJ https://t.co/tiGCULIJST",GretaThunberg,,2047,24459,8094,
2019-02-01 14:07:33+00:00,1091337259872370688,"Today, in 12 cities across Denmark, thousands of students, kids and adults together went out to strike for the climate and for our common future. ""Why go to school for a future that might not even be there?"" #FridaysForFuture #GPNvol https://t.co/g16A7pV1Cs",HHagbom,"Place(id='936b83f20956cd4c', fullName='Copenhagen, Denmark', name='Copenhagen', type='city', country='Denmark', countryCode='DK')",5,500,181,
2019-02-01 10:50:07+00:00,1091287575678078976,"Todays #climatestrike in Forssa, Finland! Hopefully #NordicClimateStrike is going well in other nordic countries aswell💚
#FridaysForFuture #WhateverItTakes https://t.co/kayLOzUsiq",A_Ahokas,,26,1007,174,
2019-02-01 10:29:52+00:00,1091282477115731969,High-school students on #ClimateStrike in #Copenhagen #FridaysForFuture https://t.co/BDEN0Ug8MP,FerRacimo,,7,598,162,
2019-01-31 16:06:34+00:00,1091004823149920256,"Hi Greta, this is  Flossie  and on Friday February 15th my entire school and other schools in Ireland will be striking...we maybe a small country but we care about our environment #FridaysForFuture #climatestrike #schoolstrike4climate #istandwithgreta",flossiebeachcl1,"Place(id='723427e351a01e72', fullName='Dun Laoghaire-Rathdown, Ireland', name='Dun Laoghaire-Rathdown', type='city', country='Ireland', countryCode='IE')",18,1256,256,
2019-01-31 15:34:31+00:00,1090996757272715264,Over 30 000 schoolchildren on strike in Belgium today. #schoolstrike4climate #FridaysForFuture #climatestrike https://t.co/40ByaeyM4w,GretaThunberg,,73,4811,1455,
2019-01-31 14:05:36+00:00,1090974382334398470,"In Dutch schools, 'climate truancy' is allowed if the school thinks striking is in line with its educational programming. Will you join @lillyspickup for her 21st #schoolstrike in Zeist this week? Or in your hometown?
#FridaysForFuture #SchoolStrike4Climate #schoolstaking",firstarai,,8,458,150,
2019-01-26 12:04:43+00:00,1089132020058521601,"German coal commission says Germany should go on burning coal until 2038. Shameful and  unacceptable.

 #FridaysForFuture #WhateverItTakes #schoolstrike4climate #EndCoal #KeepItInTheGround",GretaThunberg,,96,3137,1099,
2019-01-26 07:24:42+00:00,1089061553507319808,"#Swedish teen @GretaThunberg was at #Davos2019 demanding #ClimateAction from governments &amp; business. Her message: ""act as if the house is on fire because it is"".  Greta has inspired school student strikes across Europe for climate action. #FridaysForFuture https://t.co/wjrb4jrc3m",HelenClarkNZ,,11,404,142,
2019-01-25 19:30:51+00:00,1088881907788582917,"Both traveling home from #Davos by train not private jet. Both determined to do #WhateverItTakes and turn anger into action. Thank you for your leadership, Greta. https://t.co/TatDKElzXb #wef19 #ClimateAction #FridaysForFuture https://t.co/pUzzGeVWkR",climatemorgan,,50,2529,461,
2019-01-25 15:33:34+00:00,1088822191716790273,"Dublin #ClimateStrike week 7! Re-energised by these awesome students today. Leading the way for #ClimateJustice #FridaysForFuture #WeDontHaveTime @GreenNews_ie @GretaThunberg 

""No more coal, no more oil, keep the carbon in the soil!"" https://t.co/5xH1d1R44M",gold_lgold,"Place(id='7dde0febc9ef245b', fullName='Dublin City, Ireland', name='Dublin City', type='city', country='Ireland', countryCode='IE')",9,511,141,
2019-01-25 14:40:44+00:00,1088808897635332105,"We are unstoppable, another world is possible..

All generations coming together to stand for a transformation to loving our planet

Numbers growing in Dublin! Press taking note

#ClimateStrike #fridaysforfuture #wef #climatebreakdown 

Inspired by @GretaThunberg @gold_lgold https://t.co/7KjOKZFQsP",jimmerz50,,6,610,155,
2019-01-25 14:22:07+00:00,1088804212413214720,"BAM! Despite subzero-cold thousands students out on the streets of Berlin fighting for a better world. Time to #ActOnClimate

Be Like Them!

 #climateaction! #fridaysforfuture #ClimateStrike #climate #energy #GreenNewDeal #PanelsNotPipelines @GretaThunberg
via @fab_vdm https://t.co/PtyEMZIBCt",MikeHudema,,27,1776,726,
2019-01-25 11:36:09+00:00,1088762442686087169,#FridaysForFuture is in full swing in #Berlin. Thousands of students demand #climatejustice and #endcoal. @FridayForFuture @GretaThunberg #ReasonsForHope https://t.co/3zX0zaZabv,lisagoeldner,,4,726,202,
2019-01-25 11:21:27+00:00,1088758743905550336,"This. is. AMAZING. 
The school strike in Berlin is huge 💚
#FridaysForFuture #Berlin https://t.co/rb6qlWYUnP",350Deutschland,"Place(id='3078869807f9dd36', fullName='Berlin, Germany', name='Berlin', type='city', country='Germany', countryCode='DE')",25,2125,649,
2019-01-25 11:12:53+00:00,1088756587815206912,"School strike week 23.
#climatestrike #fridaysforfuture #schoolstrike4climate #wef https://t.co/M3gy3T1Xd1",GretaThunberg,,54,2028,443,
2019-01-24 13:18:16+00:00,1088425756546473984,"Wow! They're back and this time they're 32,000 strong! These students want #climateaction and they are not going to stop marching until they get it! 

Be Like Them!!!

#ActOnClimate #Klimaatmars #Youth4Climate #ClimateMarch #klimatstrejk #FridaysForFuture via @Green_Europe https://t.co/Jra5Zq4TLg",MikeHudema,,42,2424,912,
2019-01-24 10:58:55+00:00,1088390687270359040,"A Belgian journalist just told me 35000 students are school striking in Brussels today.! Heroes!
#ClimateStrike #Fridaysforfuture #schoolstrike4climate",GretaThunberg,,71,4907,1216,
2019-01-23 15:54:14+00:00,1088102617643913216,Greetings from Davos! On Friday I will join the Swiss school strikers. At 12.00. Exact location in Davos to be announced. #climatestrike #fridaysforfuture #schoolstrike4climate #wef https://t.co/WEF0V4wgL2,GretaThunberg,,130,4627,767,
2019-01-19 16:49:43+00:00,1086667028117770240,"Another week, another instagram story. Almost 70 000 students this week from all around the world!

#FridaysForFuture #climatestrike #SchoolStrike4Climate 
https://t.co/rhDQlw5zKX",GretaThunberg,,27,1314,265,
2019-01-18 21:35:35+00:00,1086376581659017217,The schoolstrike on Germany’s evening news. #FridaysForFuture #SchoolStrike4Climate #ClimateStrike https://t.co/hDZ1xcpTHy,GretaThunberg,,16,1000,221,
2019-01-18 20:13:51+00:00,1086356012255260672,My sons Zane and Braird on school strike this morning in front of Pasadena City Hall... hoping for more US strikers soon! #FridaysForFuture @earthguardianz @GretaThunberg https://t.co/IM270rScC7,ClimateHuman,,34,1116,241,
2019-01-18 19:50:03+00:00,1086350022529241088,"@GretaThunberg These are protestors in the small City of Würzburg. It just has a population of 100 000, but still 1000 students protested there today. Trank you very much for initiating the #fridaysforfuture movement https://t.co/RTzZjUeYVf",KnorrKo,,2,552,167,
2019-01-18 18:43:45+00:00,1086333337344532481,"Up to 70 000 school strikers around the world this week. Some are surrounded by thousands. And some sit alone. Like @AlexandriaV2005 , @zaynecowie , @havenruthie and Charlotte here in Tallahassee.

#ClimateStrike #FridaysForFuture #SchoolStrike4Climate https://t.co/1KqygWtduP",GretaThunberg,,24,1384,437,
2019-01-18 17:39:57+00:00,1086317283604156417,22000 on schoolstrike in Switzerland today. And way over 30000 in Germany. The people are rising. The world is at a tipping point. Now we have to continue pushing hard! Everyone is needed. This is just the beginning. #FridaysForFuture  #schoolstrike4climate #ClimateStrike,GretaThunberg,,88,4511,1956,
2019-01-18 15:57:21+00:00,1086291462981992449,"WEEK 6 of my NYC @UN #ClimateStrike! While 1000’s of youth strike across Europe today for #FridaysForFuture-I’m alone trying to get the attention of 325M Americans. Those who damage the most, care the least. @EricHolthaus @KHayhoe @ClimateHuman @GretaThunberg @350 @GeorgeMonbiot https://t.co/sQOU1lm5Vq",AlexandriaV2005,,68,1034,323,
2019-01-18 14:36:52+00:00,1086271209027719170,Wow!! 25.000 students took to the streets today in 53 cities all over Germany to demand #ClimateJustice and an end to #FossilFuels! 💥🌍✊ #FridaysForFuture #SchoolStrike4Climate @FridayForFuture @GretaThunberg https://t.co/9K4BQa9g4F,lisagoeldner,,7,620,176,
